frame_index,time,road,vehicle_class,vehicle_id,speed,interval_time,lane
25832,1033.28,L,car,11747,112.5,10.28,m
25832,1033.28,L,truck,11775,103.84615384615384,0.0,m
25845,1033.8,R,car,11776,90.0,1.84,r
25867,1034.68,L,truck,11764,90.0,0.88,r
25868,1034.72,L,truck,11774,90.0,0.04,r
25874,1034.96,R,truck,11787,79.41176470588235,1.68,m
25884,1035.36,L,car,11786,122.72727272727273,0.4,m
25900,1036.0,R,bus,11803,96.42857142857142,3.8,l
25908,1036.32,R,car,11813,1350.0,0.32,l
25911,1036.44,R,car,11806,90.0,1.72,r
25924,1036.96,R,car,11812,96.42857142857142,0.64,l
25960,1038.4,R,car,11842,103.84615384615384,3.04,m
25961,1038.44,R,car,11839,103.84615384615384,1.48,l
25997,1039.88,R,car,11858,90.0,1.48,m
26015,1040.6,L,truck,11855,96.42857142857142,4.16,r
26039,1041.56,R,car,11872,103.84615384615384,3.12,l
26055,1042.2,L,truck,11880,96.42857142857142,2.32,m
26063,1042.52,R,car,11883,112.5,0.96,l
26073,1042.92,R,car,11894,84.375,2.32,r
26080,1043.2,R,truck,11884,67.5,1.0,m
26100,1044.0,R,car,11910,96.42857142857142,1.48,l
26100,1044.0,R,truck,11920,79.41176470588235,1.08,r
26111,1044.44,R,truck,11923,50.0,0.44,r
26134,1045.36,L,car,11929,225.0,1.36,l
26140,1045.6,R,car,11934,84.375,0.24,l
26153,1046.12,R,truck,11938,56.25,1.68,r
26156,1046.24,L,car,11978,1350.0,0.64,l
26171,1046.84,R,truck,11960,90.0,0.6,l
26189,1047.56,L,car,11987,122.72727272727273,4.36,m
26222,1048.88,L,truck,11884,96.42857142857142,1.32,m
26253,1050.12,R,car,12005,84.375,3.28,l
26306,1052.24,R,truck,12047,192.85714285714283,3.36,m
26329,1053.16,R,car,12045,75.0,3.04,l
26333,1053.32,R,truck,12064,112.5,1.08,m
26346,1053.84,R,car,12051,84.375,7.72,r
26357,1054.28,R,truck,12059,71.05263157894737,1.12,l
26379,1055.16,R,truck,12081,75.0,1.84,m
26381,1055.24,R,car,12077,84.375,0.96,l
26383,1055.32,R,truck,12074,71.05263157894737,1.48,r
26385,1055.4,R,truck,12074,1350.0,0.08,r
26406,1056.24,L,truck,12087,225.0,1.0,l
26409,1056.36,L,truck,12082,67.5,0.96,r
26427,1057.08,L,car,12096,135.0,1.92,m
26429,1057.16,L,truck,12107,48.21428571428571,0.8,r
26442,1057.68,R,truck,12099,64.28571428571429,1.44,l
26449,1057.96,R,truck,12117,75.0,0.88,m
26464,1058.56,R,car,12122,79.41176470588235,0.88,l
26473,1058.92,L,car,12120,122.72727272727273,0.96,m
26523,1060.92,R,car,12164,71.05263157894737,2.36,l
26525,1061.0,L,bus,12190,90.0,2.08,m
26531,1061.24,L,truck,12150,75.0,4.08,r
26539,1061.56,R,car,12177,75.0,0.64,l
26547,1061.88,R,car,12193,84.375,0.64,r
26552,1062.08,R,truck,12186,75.0,1.08,m
26568,1062.72,R,truck,12208,71.05263157894737,1.16,l
26584,1063.36,R,car,12220,90.0,1.28,m
26602,1064.08,R,truck,12230,71.05263157894737,1.36,l
26602,1064.08,R,truck,12239,71.05263157894737,0.0,l
26612,1064.48,R,car,12251,84.375,1.12,m
26623,1064.92,R,car,12243,71.05263157894737,0.84,l
26634,1065.36,R,car,12293,79.41176470588235,0.88,m
26635,1065.4,L,truck,12260,122.72727272727273,0.04,m
26637,1065.48,L,truck,12165,79.41176470588235,3.6,r
26645,1065.8,R,car,12269,71.05263157894737,0.88,l
26672,1066.88,R,car,12304,90.0,1.48,m
26679,1067.16,R,car,12302,75.0,1.36,l
26715,1068.6,R,car,12346,79.41176470588235,1.44,l
26722,1068.88,R,truck,12356,64.28571428571429,3.4,r
26729,1069.16,R,car,12364,84.375,2.28,m
26730,1069.2,L,truck,12258,61.36363636363637,0.32,r
26754,1070.16,R,car,12372,84.375,1.56,l
26775,1071.0,R,car,12389,96.42857142857142,1.84,m
26777,1071.08,R,car,12385,67.5,1.88,r
26798,1071.92,L,truck,12400,90.0,0.92,m
26810,1072.4,R,car,12405,90.0,0.48,m
26834,1073.36,L,truck,12397,84.375,0.96,m
26863,1074.52,R,car,12428,84.375,3.44,r
26869,1074.76,R,truck,12446,90.0,4.6,l
26884,1075.36,R,truck,12437,67.5,2.0,m
26909,1076.36,R,car,12453,84.375,1.6,l
26926,1077.04,R,car,12462,75.0,1.68,m
26943,1077.72,R,truck,12487,90.0,1.36,l
26945,1077.8,L,truck,12493,122.72727272727273,0.76,m
26956,1078.24,R,truck,12486,71.05263157894737,3.72,r
26956,1078.24,R,truck,12496,64.28571428571429,0.44,m
26976,1079.04,L,truck,12482,67.5,0.8,r
27006,1080.24,R,car,12527,84.375,2.52,l
27014,1080.56,R,car,12539,90.0,2.32,m
27052,1082.08,R,car,12553,84.375,1.84,l
27064,1082.56,L,car,12501,54.0,3.52,r
27070,1082.8,L,truck,12570,42.1875,0.24,r
27090,1083.6,R,car,12581,112.5,3.04,m
27123,1084.92,R,car,12592,84.375,2.84,l
27154,1086.16,R,car,12608,96.42857142857142,1.24,l
27192,1087.68,L,car,12618,270.0,1.52,l
27245,1089.8,R,car,12633,112.5,6.2,m
27247,1089.88,R,car,12628,103.84615384615384,2.2,l
27261,1090.44,L,car,12641,150.0,0.64,m
27277,1091.08,R,car,12652,103.84615384615384,0.64,m
27286,1091.44,L,car,12665,192.85714285714283,0.36,m
27295,1091.8,L,truck,12642,71.05263157894737,9.0,r
27295,1091.8,L,truck,12688,675.0,0.0,r
27309,1092.36,R,car,12669,103.84615384615384,2.48,l
27369,1094.76,R,car,12726,103.84615384615384,2.4,l
27407,1096.28,L,car,12733,135.0,4.84,m
27408,1096.32,R,car,12747,135.0,0.04,m
27416,1096.64,L,truck,12744,225.0,1.88,l
27419,1096.76,R,car,12739,58.69565217391304,4.96,r
27438,1097.52,R,car,12765,270.0,1.2,m
27479,1099.16,L,car,12773,225.0,2.52,l
27501,1100.04,R,car,12780,64.28571428571429,3.28,r
27511,1100.44,L,truck,12753,96.42857142857142,2.92,m
27514,1100.56,R,bus,12784,71.05263157894737,0.12,m
27562,1102.48,R,car,12818,103.84615384615384,3.32,l
27597,1103.88,L,car,12712,103.84615384615384,3.32,m
27614,1104.56,R,car,12837,168.75,4.52,r
27620,1104.8,R,truck,12842,96.42857142857142,0.92,m
27632,1105.28,R,car,12854,103.84615384615384,2.8,l
27656,1106.24,L,truck,12862,96.42857142857142,1.44,m
27677,1107.08,R,car,12874,90.0,1.8,l
27687,1107.48,R,car,12884,96.42857142857142,2.92,r
27703,1108.12,R,car,12895,96.42857142857142,1.88,m
27722,1108.88,R,truck,12905,84.375,1.8,l
27727,1109.08,R,car,12903,84.375,0.96,m
27750,1110.0,R,car,12907,84.375,1.12,l
27754,1110.16,L,truck,12842,71.05263157894737,2.68,r
27780,1111.2,R,car,12924,84.375,1.2,l
27782,1111.28,L,car,12908,71.05263157894737,1.12,r
27783,1111.32,L,car,12913,75.0,0.04,r
27806,1112.24,R,car,12948,90.0,0.92,r
27853,1114.12,L,car,12885,79.41176470588235,1.88,r
27856,1114.24,R,car,12996,112.5,5.16,m
27874,1114.96,L,truck,12961,90.0,0.72,m
27900,1116.0,R,bus,13003,84.375,1.04,m
27914,1116.56,L,car,13010,225.0,0.56,m
28031,1121.24,L,truck,13051,1350.0,7.12,r
28085,1123.4,R,bus,13111,270.0,6.84,m
28096,1123.84,R,truck,13085,90.0,12.64,l
28131,1125.24,L,car,13096,79.41176470588235,4.0,r
28153,1126.12,L,car,13140,192.85714285714283,2.72,m
28176,1127.04,L,car,13132,84.375,1.8,r
28186,1127.44,R,car,13136,90.0,3.6,l
28219,1128.76,L,car,13162,103.84615384615384,2.64,m
28225,1129.0,L,car,13178,270.0,1.56,l
28241,1129.64,R,truck,13196,90.0,0.64,l
28263,1130.52,L,bus,13201,56.25,3.48,r
28297,1131.88,R,truck,13220,103.84615384615384,2.24,l
28299,1131.96,R,car,13215,103.84615384615384,3.2,m
28318,1132.72,L,car,13219,192.85714285714283,0.84,l
28323,1132.92,R,car,13225,112.5,0.2,l
28334,1133.36,R,car,13229,90.0,1.4,m
28377,1135.08,R,car,13248,96.42857142857142,2.16,l
28393,1135.72,L,truck,13186,84.375,2.36,m
28422,1136.88,R,truck,13263,84.375,1.16,m
28432,1137.28,R,truck,13265,112.5,2.2,l
28464,1138.56,R,truck,13299,96.42857142857142,1.68,m
28492,1139.68,R,car,13313,90.0,2.4,l
28537,1141.48,R,truck,13344,67.5,10.96,r
28546,1141.84,L,car,13350,225.0,3.28,m
28572,1142.88,R,car,13361,103.84615384615384,3.2,l
28601,1144.04,L,truck,13394,192.85714285714283,2.56,r
28652,1146.08,R,truck,13422,96.42857142857142,3.2,l
28676,1147.04,L,car,13453,450.0,5.2,m
28692,1147.68,R,bus,13437,84.375,0.64,m
28694,1147.76,L,car,13449,122.72727272727273,0.08,m
28711,1148.44,L,car,13468,675.0,2.36,l
28731,1149.24,L,truck,13480,135.0,5.2,r
28744,1149.76,L,car,13479,225.0,2.0,m
28766,1150.64,L,car,13484,150.0,0.88,m
28801,1152.04,R,car,13500,84.375,1.4,m
28846,1153.84,R,car,13516,103.84615384615384,5.4,l
28874,1154.96,L,truck,13492,96.42857142857142,2.92,m
28908,1156.32,R,car,13542,96.42857142857142,2.48,l
28908,1156.32,L,truck,13551,79.41176470588235,7.08,r
28974,1158.96,R,car,13578,96.42857142857142,2.64,l
28979,1159.16,R,truck,13587,64.28571428571429,2.84,r
28981,1159.24,L,truck,13544,96.42857142857142,4.28,m
28981,1159.24,R,truck,13581,64.28571428571429,0.08,r
29080,1163.2,L,car,13650,270.0,4.24,l
29092,1163.68,R,car,13649,103.84615384615384,0.48,l
29113,1164.52,L,car,13644,90.0,5.28,m
29113,1164.52,R,truck,13664,58.69565217391304,5.28,r
29152,1166.08,L,car,13707,1350.0,1.56,m
29169,1166.76,L,car,13622,79.41176470588235,2.24,r
29200,1168.0,R,truck,13739,71.05263157894737,1.92,m
29223,1168.92,L,truck,13733,96.42857142857142,0.92,m
29224,1168.96,L,bus,13775,450.0,0.04,m
29227,1169.08,R,truck,13753,96.42857142857142,5.4,l
29233,1169.32,R,truck,13750,67.5,0.36,m
29236,1169.44,R,car,13729,48.21428571428571,2.68,r
29292,1171.68,L,truck,13769,90.0,2.36,m
29319,1172.76,R,truck,13792,48.21428571428571,3.32,r
29320,1172.8,L,car,13806,270.0,3.72,l
29328,1173.12,R,car,13804,90.0,0.32,l
29355,1174.2,R,bus,13822,58.69565217391304,2.52,m
29355,1174.2,L,car,13845,337.5,1.08,l
29361,1174.44,R,truck,13817,45.0,1.68,r
29370,1174.8,L,truck,13799,71.05263157894737,0.36,r
29385,1175.4,R,truck,13841,71.05263157894737,1.2,m
29385,1175.4,R,truck,13857,84.375,1.2,l
29393,1175.72,L,truck,13824,96.42857142857142,0.32,m
29410,1176.4,R,truck,13876,51.92307692307692,1.6,r
29416,1176.64,R,truck,13874,67.5,0.92,m
29419,1176.76,L,truck,13861,90.0,0.12,m
29420,1176.8,R,car,13884,96.42857142857142,1.4,l
29436,1177.44,L,truck,13906,122.72727272727273,1.04,r
29487,1179.48,R,truck,13912,64.28571428571429,2.04,r
29495,1179.8,L,car,13888,96.42857142857142,3.04,m
29501,1180.04,R,car,13910,61.36363636363637,0.24,m
29510,1180.4,R,car,13918,84.375,3.6,l
29521,1180.84,R,car,13922,71.05263157894737,0.8,m
29553,1182.12,R,car,13931,79.41176470588235,2.64,r
29626,1185.04,L,truck,13957,75.0,4.2,m
29628,1185.12,R,car,13971,90.0,3.0,r
29642,1185.68,R,car,13972,79.41176470588235,5.28,l
29658,1186.32,L,car,14006,337.5,0.64,l
29687,1187.48,R,truck,13999,79.41176470588235,1.16,l
29693,1187.72,L,truck,13973,84.375,2.68,m
29711,1188.44,R,car,14025,84.375,0.72,m
29732,1189.28,R,car,14028,71.05263157894737,1.8,l
29733,1189.32,R,car,14040,1350.0,0.04,l
29738,1189.52,L,car,14040,337.5,0.2,l
29744,1189.76,R,car,14042,84.375,1.32,m
29752,1190.08,L,car,14057,96.42857142857142,0.32,m
29758,1190.32,R,car,14047,71.05263157894737,0.8,l
29777,1191.08,R,car,14072,90.0,1.0,m
29825,1193.0,L,truck,14033,79.41176470588235,1.92,m
29874,1194.96,R,car,14106,84.375,1.96,m
29887,1195.48,R,truck,14116,75.0,5.16,l
29889,1195.56,R,truck,14138,150.0,0.08,l
29980,1199.2,L,bus,14155,90.0,14.08,r
30000,1200.0,L,truck,14147,34.61538461538461,0.8,r
30007,1200.28,R,truck,14173,270.0,0.28,r
30032,1201.28,L,truck,14156,79.41176470588235,1.0,r
30034,1201.36,L,car,14191,225.0,6.4,m
30060,1202.4,R,car,14187,79.41176470588235,6.84,l
30069,1202.76,R,truck,14201,90.0,1.4,m
30072,1202.88,L,truck,14179,79.41176470588235,0.12,m
30094,1203.76,R,car,14220,84.375,1.36,l
30098,1203.92,L,car,14208,192.85714285714283,1.04,m
30130,1205.2,R,truck,14270,90.0,1.44,l
30133,1205.32,L,truck,14237,84.375,4.04,r
30137,1205.48,L,car,14228,90.0,1.56,m
30177,1207.08,R,car,14286,337.5,1.88,l
30190,1207.6,L,truck,14256,96.42857142857142,2.28,r
30198,1207.92,L,car,14304,112.5,2.44,m
30204,1208.16,R,car,14311,96.42857142857142,1.08,l
30215,1208.6,L,car,14282,192.85714285714283,0.44,l
30218,1208.72,R,truck,14321,61.36363636363637,1.12,r
30248,1209.92,L,car,14351,150.0,2.0,m
30260,1210.4,R,truck,14340,54.0,0.48,m
30265,1210.6,L,car,14224,84.375,1.88,r
30302,1212.08,R,car,14373,84.375,1.48,r
30312,1212.48,R,car,14382,103.84615384615384,3.88,l
30328,1213.12,L,car,14395,270.0,0.64,l
30334,1213.36,R,truck,14413,103.84615384615384,0.24,l
30355,1214.2,L,car,14409,225.0,3.8,m
30357,1214.28,R,car,14414,90.0,0.92,l
30359,1214.36,R,car,14411,71.05263157894737,2.28,r
30379,1215.16,R,car,14421,84.375,0.96,m
30380,1215.2,R,car,14423,96.42857142857142,0.04,m
30381,1215.24,R,truck,14436,90.0,0.96,l
30425,1217.0,R,car,14447,79.41176470588235,1.8,m
30425,1217.0,L,truck,14470,112.5,2.64,r
30426,1217.04,L,car,14461,168.75,0.04,m
30427,1217.08,L,car,14454,90.0,0.04,m
30427,1217.08,L,truck,14456,112.5,0.08,r
30429,1217.16,R,car,14450,75.0,0.08,r
30437,1217.48,L,car,14459,168.75,0.4,m
30447,1217.88,R,car,14460,84.375,2.64,l
30450,1218.0,R,car,14484,79.41176470588235,0.84,r
30461,1218.44,R,car,14474,84.375,0.96,m
30474,1218.96,R,car,14492,84.375,0.96,r
30476,1219.04,R,car,14488,84.375,1.16,l
30477,1219.08,R,truck,14513,103.84615384615384,0.12,r
30488,1219.52,R,car,14500,96.42857142857142,1.08,m
30502,1220.08,L,car,14476,90.0,1.0,r
30502,1220.08,R,car,14503,79.41176470588235,1.04,l
30526,1221.04,L,car,14528,103.84615384615384,1.52,m
30531,1221.24,R,car,14534,84.375,0.2,m
30538,1221.52,R,car,14535,79.41176470588235,1.44,l
30558,1222.32,L,truck,14591,225.0,1.08,m
30567,1222.68,L,truck,14515,84.375,2.6,r
30572,1222.88,R,car,14586,90.0,0.56,m
30582,1223.28,R,car,14603,90.0,0.6,r
30594,1223.76,R,car,14614,96.42857142857142,0.88,m
30609,1224.36,R,car,14623,48.21428571428571,1.08,r
30610,1224.4,L,truck,14568,90.0,0.04,r
30624,1224.96,L,car,14639,112.5,1.2,m
30624,1224.96,R,car,14644,79.41176470588235,0.56,r
30654,1226.16,R,car,14645,84.375,4.64,l
30678,1227.12,R,car,14683,90.0,2.16,m
30689,1227.56,L,car,14681,112.5,0.44,m
30702,1228.08,R,truck,14685,75.0,1.92,l
30721,1228.84,L,truck,14659,96.42857142857142,3.88,r
30724,1228.96,R,car,14708,90.0,1.4,m
30761,1230.44,L,car,14713,122.72727272727273,1.48,m
30771,1230.84,R,car,14729,79.41176470588235,0.4,m
30809,1232.36,R,car,14737,90.0,4.28,l
30811,1232.44,L,truck,14749,96.42857142857142,1.6,m
30847,1233.88,R,car,14764,96.42857142857142,5.04,r
30894,1235.76,R,car,14784,84.375,3.4,l
30909,1236.36,L,truck,14761,122.72727272727273,2.48,r
30909,1236.36,L,truck,14783,79.41176470588235,0.0,r
30917,1236.68,R,car,14797,96.42857142857142,4.24,m
30918,1236.72,L,truck,14799,96.42857142857142,0.04,m
30929,1237.16,R,car,14828,103.84615384615384,1.4,l
30943,1237.72,L,truck,14810,90.0,1.0,m
30958,1238.32,L,car,14806,112.5,0.6,m
31013,1240.52,R,car,14872,112.5,2.2,m
31057,1242.28,L,car,14905,450.0,5.12,l
31068,1242.72,R,car,14894,96.42857142857142,0.44,l
31081,1243.24,L,car,14906,270.0,0.52,l
31103,1244.12,L,truck,14917,90.0,3.6,m
31104,1244.16,L,bus,14891,96.42857142857142,7.8,r
31131,1245.24,L,car,14925,450.0,2.0,l
31158,1246.32,L,truck,14922,103.84615384615384,2.2,m
31178,1247.12,R,car,14955,103.84615384615384,1.88,l
31199,1247.96,L,car,14987,225.0,1.64,m
31209,1248.36,R,truck,14974,96.42857142857142,0.4,m
31211,1248.44,R,truck,14997,225.0,0.08,m
31237,1249.48,R,car,14996,103.84615384615384,2.36,l
31247,1249.88,L,car,15002,225.0,1.44,m
31268,1250.72,R,car,15013,103.84615384615384,1.24,l
31289,1251.56,L,car,15011,103.84615384615384,1.68,m
31297,1251.88,L,car,15016,450.0,1.16,l
31330,1253.2,R,car,15049,192.85714285714283,1.32,l
31334,1253.36,L,truck,15048,103.84615384615384,9.2,r
31338,1253.52,R,truck,15041,79.41176470588235,1.96,m
31378,1255.12,L,car,15058,192.85714285714283,1.6,m
31386,1255.44,L,car,15060,122.72727272727273,0.32,m
31390,1255.6,R,car,15063,112.5,2.4,l
31402,1256.08,R,truck,15059,58.69565217391304,2.72,r
31407,1256.28,L,car,15072,270.0,0.68,l
31414,1256.56,R,bus,15083,103.84615384615384,1.12,m
31457,1258.28,L,car,15111,150.0,1.72,m
31518,1260.72,R,truck,15131,96.42857142857142,4.44,l
31539,1261.56,R,truck,15139,75.0,5.48,r
31561,1262.44,R,truck,15161,135.0,1.72,l
31583,1263.32,R,truck,15169,79.41176470588235,5.04,m
31613,1264.52,L,car,15176,150.0,1.2,m
31616,1264.64,R,bus,15178,90.0,2.2,l
31672,1266.88,R,car,15200,84.375,2.36,m
31675,1267.0,L,car,15199,122.72727272727273,0.12,m
31698,1267.92,R,car,15210,96.42857142857142,3.28,l
31710,1268.4,L,car,15216,150.0,1.4,m
31729,1269.16,L,car,15190,84.375,7.6,r
31741,1269.64,L,car,15241,270.0,1.72,l
31743,1269.72,R,truck,15247,192.85714285714283,0.08,l
31745,1269.8,R,truck,15238,84.375,1.4,m
31750,1270.0,L,car,15244,135.0,0.2,m
31772,1270.88,R,car,15265,90.0,1.16,l
31775,1271.0,R,bus,15266,90.0,1.0,m
31788,1271.52,R,car,15305,168.75,0.52,m
31791,1271.64,R,car,15276,96.42857142857142,0.76,l
31791,1271.64,R,car,15285,103.84615384615384,0.12,m
31824,1272.96,R,truck,15335,192.85714285714283,3.8,r
31836,1273.44,R,truck,15320,84.375,1.8,m
31843,1273.72,R,car,15328,96.42857142857142,2.08,l
31886,1275.44,R,car,15347,96.42857142857142,1.72,l
31915,1276.6,R,car,15360,90.0,1.16,l
31925,1277.0,L,car,15362,122.72727272727273,3.56,m
31939,1277.56,R,car,15371,96.42857142857142,0.56,m
31956,1278.24,R,car,15375,112.5,1.64,l
32010,1280.4,R,car,15380,96.42857142857142,2.16,l
32045,1281.8,L,truck,15384,675.0,1.4,l
32045,1281.8,R,car,15385,112.5,4.24,m
32067,1282.68,R,car,15388,112.5,0.88,l
32088,1283.52,L,car,15393,122.72727272727273,1.72,m
32118,1284.72,R,truck,15411,79.41176470588235,1.2,m
32120,1284.8,R,truck,15411,1350.0,0.08,m
32140,1285.6,R,truck,15416,67.5,12.64,r
32145,1285.8,R,truck,15444,112.5,3.12,l
32149,1285.96,R,car,15440,61.36363636363637,0.36,r
32153,1286.12,R,car,15431,84.375,1.32,m
32161,1286.44,L,car,15428,122.72727272727273,0.32,m
32167,1286.68,R,truck,15430,75.0,0.24,m
32178,1287.12,R,car,15447,33.75,1.16,r
32198,1287.92,R,car,15456,112.5,2.12,l
32230,1289.2,R,truck,15463,61.36363636363637,2.52,m
32232,1289.28,L,car,15470,150.0,0.08,m
32241,1289.64,L,truck,15451,90.0,2.52,r
32266,1290.64,R,car,15478,112.5,2.72,l
32300,1292.0,R,truck,15505,96.42857142857142,2.72,m
32301,1292.04,R,truck,15480,75.0,2.4,r
32302,1292.08,R,car,15499,103.84615384615384,1.44,l
32322,1292.88,L,car,15509,270.0,0.88,m
32378,1295.12,R,car,15526,103.84615384615384,3.04,l
32405,1296.2,R,truck,15534,135.0,3.32,m
32413,1296.52,L,truck,15550,1350.0,4.48,r
32414,1296.56,L,truck,15524,75.0,0.04,r
32422,1296.88,L,car,15547,192.85714285714283,0.68,m
32427,1297.08,R,truck,15546,71.05263157894737,0.52,r
32427,1297.08,R,bus,15548,168.75,0.0,r
32463,1298.52,R,bus,15561,90.0,1.64,m
32463,1298.52,L,car,15573,135.0,0.0,m
32464,1298.56,R,car,15577,96.42857142857142,3.44,l
32488,1299.52,R,car,15583,103.84615384615384,0.96,l
32492,1299.68,R,bus,15585,90.0,1.16,m
32512,1300.48,L,truck,15564,79.41176470588235,3.4,r
32527,1301.08,L,car,15602,337.5,1.56,l
32556,1302.24,R,car,15613,96.42857142857142,1.16,l
32560,1302.4,R,truck,15618,67.5,2.72,m
32568,1302.72,R,truck,15663,225.0,0.48,l
32579,1303.16,R,truck,15622,54.0,2.68,r
32585,1303.4,R,truck,15651,90.0,0.24,r
32585,1303.4,L,car,15653,192.85714285714283,1.0,m
32596,1303.84,R,car,15634,96.42857142857142,1.12,l
32606,1304.24,R,car,15668,112.5,0.84,m
32617,1304.68,R,car,15672,96.42857142857142,0.84,l
32623,1304.92,L,car,15664,90.0,1.52,r
32629,1305.16,L,car,15656,96.42857142857142,0.24,r
32645,1305.8,L,car,15603,90.0,1.56,m
32682,1307.28,R,car,15704,96.42857142857142,2.6,l
32697,1307.88,R,truck,15725,67.5,2.72,r
32702,1308.08,R,car,15714,84.375,2.28,m
32722,1308.88,R,car,15736,96.42857142857142,1.6,l
32738,1309.52,L,car,15754,270.0,0.64,l
32750,1310.0,R,car,15750,84.375,1.92,m
32770,1310.8,R,car,15755,103.84615384615384,1.28,l
32774,1310.96,R,car,15760,90.0,0.96,m
32784,1311.36,L,car,15765,168.75,0.4,m
32802,1312.08,R,car,15767,96.42857142857142,1.28,l
32819,1312.76,R,truck,15780,112.5,1.4,m
32821,1312.84,R,truck,15778,90.0,0.08,m
32827,1313.08,L,car,15776,150.0,0.24,m
32841,1313.64,R,truck,15799,96.42857142857142,5.76,r
32852,1314.08,L,car,15800,150.0,1.0,m
32893,1315.72,R,car,15816,90.0,3.64,l
32899,1315.96,R,car,15824,103.84615384615384,1.88,m
32915,1316.6,R,truck,15825,64.28571428571429,2.96,r
32920,1316.8,R,car,15828,75.0,0.2,r
32920,1316.8,R,car,15831,103.84615384615384,0.84,m
32949,1317.96,R,car,15837,96.42857142857142,2.24,l
32949,1317.96,R,car,15838,96.42857142857142,1.16,m
32976,1319.04,L,car,15845,270.0,1.08,l
32999,1319.96,L,car,15858,135.0,2.0,m
33042,1321.68,L,truck,15846,84.375,4.88,r
33053,1322.12,L,car,15904,168.75,2.16,m
33057,1322.28,R,car,15892,103.84615384615384,3.24,l
33058,1322.32,R,car,15901,103.84615384615384,0.64,r
33110,1324.4,L,car,15952,450.0,2.28,m
33111,1324.44,R,car,15933,84.375,0.04,m
33120,1324.8,R,car,15937,96.42857142857142,2.52,l
33133,1325.32,R,car,15949,96.42857142857142,3.0,r
33148,1325.92,R,car,15957,96.42857142857142,1.12,l
33161,1326.44,L,truck,15960,96.42857142857142,2.0,m
33169,1326.76,R,truck,15995,192.85714285714283,0.32,m
33191,1327.64,R,car,15990,96.42857142857142,1.72,l
33203,1328.12,R,truck,16010,103.84615384615384,2.8,r
33208,1328.32,L,car,15988,225.0,1.56,m
33210,1328.4,L,car,16007,270.0,0.08,m
33227,1329.08,L,truck,15977,75.0,0.68,m
33252,1330.08,R,truck,16033,96.42857142857142,2.44,l
33261,1330.44,R,car,16041,112.5,1.36,m
33295,1331.8,L,truck,16023,75.0,1.36,m
33301,1332.04,R,truck,16059,61.36363636363637,3.92,r
33325,1333.0,R,car,16075,90.0,2.92,l
33340,1333.6,L,car,16085,270.0,0.6,l
33352,1334.08,R,car,16102,103.84615384615384,0.48,l
33359,1334.36,L,car,16053,135.0,2.56,m
33378,1335.12,R,car,16110,103.84615384615384,1.04,l
33393,1335.72,R,car,16118,79.41176470588235,1.36,m
33399,1335.96,R,car,16122,90.0,0.84,l
33432,1337.28,R,car,16138,90.0,1.32,l
33487,1339.48,L,car,16146,90.0,3.76,m
33507,1340.28,R,car,16164,103.84615384615384,8.24,r
33510,1340.4,L,car,16165,56.25,0.12,r
33512,1340.48,R,car,16160,90.0,1.0,m
33524,1340.96,R,truck,16168,96.42857142857142,3.68,l
33536,1341.44,L,truck,16149,90.0,1.04,r
33580,1343.2,R,car,16194,84.375,1.76,r
33598,1343.92,R,car,16201,103.84615384615384,2.96,l
33633,1345.32,L,truck,16236,192.85714285714283,4.84,m
33644,1345.76,L,car,16229,192.85714285714283,1.84,l
33692,1347.68,L,truck,16227,103.84615384615384,2.36,m
33716,1348.64,R,car,16271,103.84615384615384,0.96,m
33728,1349.12,R,car,16282,103.84615384615384,3.36,l
33810,1352.4,L,truck,16303,71.05263157894737,9.2,r
33840,1353.6,L,truck,16304,90.0,4.96,m
33849,1353.96,R,truck,16327,84.375,0.36,m
33857,1354.28,R,car,16338,112.5,1.88,r
33860,1354.4,R,car,16330,96.42857142857142,5.28,l
33866,1354.64,R,truck,16344,67.5,0.36,r
33890,1355.6,L,truck,16364,192.85714285714283,0.96,r
33918,1356.72,L,truck,16316,84.375,2.76,m
33943,1357.72,R,car,16378,112.5,3.32,l
33952,1358.08,L,car,16377,84.375,2.48,r
33963,1358.52,L,truck,16348,56.25,0.44,r
34061,1362.44,L,truck,16404,84.375,3.92,r
34088,1363.52,L,car,16428,168.75,6.8,m
34106,1364.24,R,car,16448,96.42857142857142,6.52,l
34124,1364.96,R,car,16459,103.84615384615384,0.72,l
34165,1366.6,R,bus,16487,90.0,3.08,m
34166,1366.64,L,car,16478,79.41176470588235,4.2,r
34203,1368.12,R,car,16502,103.84615384615384,3.16,l
34204,1368.16,L,car,16430,46.55172413793104,1.52,r
34252,1370.08,R,car,16523,103.84615384615384,1.96,l
34288,1371.52,R,truck,16545,168.75,4.92,m
34307,1372.28,R,car,16543,96.42857142857142,2.2,l
34336,1373.44,R,car,16547,96.42857142857142,1.16,l
34365,1374.6,L,car,16539,90.0,3.08,m
34403,1376.12,R,car,16568,96.42857142857142,2.68,l
34405,1376.2,R,bus,16571,103.84615384615384,8.04,r
34421,1376.84,L,truck,16559,79.41176470588235,0.64,r
34453,1378.12,R,car,16587,103.84615384615384,2.0,l
34498,1379.92,L,car,16607,168.75,5.32,m
34529,1381.16,R,car,16622,122.72727272727273,1.24,m
34546,1381.84,L,car,16619,103.84615384615384,0.68,m
34549,1381.96,R,car,16625,103.84615384615384,3.84,l
34582,1383.28,L,car,16633,270.0,1.32,l
34596,1383.84,L,truck,16612,96.42857142857142,2.0,m
