frame_index,time,road,vehicle_class,vehicle_id,"track_type,"
400,16.0,L,car,291,in
400,16.0,L,car,299,in
400,16.0,R,truck,300,in
400,16.0,L,car,301,in
400,16.0,L,car,197,out
400,16.0,L,car,231,out
400,16.0,L,bus,209,out
400,16.0,L,car,263,out
400,16.0,L,car,278,out
400,16.0,L,car,284,out
425,17.0,R,bus,209,in
425,17.0,L,car,231,in
425,17.0,R,car,315,in
425,17.0,R,car,316,in
425,17.0,L,car,185,out
425,17.0,L,car,285,out
425,17.0,L,truck,191,out
425,17.0,L,car,221,out
425,17.0,R,truck,288,out
425,17.0,L,car,291,out
425,17.0,L,car,299,out
425,17.0,L,car,301,out
450,18.0,L,car,221,in
450,18.0,L,car,328,in
450,18.0,L,car,329,in
450,18.0,L,car,330,in
450,18.0,L,truck,332,in
450,18.0,L,car,127,out
450,18.0,L,car,143,out
450,18.0,L,car,150,out
450,18.0,R,bus,209,out
450,18.0,R,car,315,out
475,19.0,L,car,150,in
475,19.0,L,car,291,in
475,19.0,L,car,326,in
475,19.0,L,car,338,in
475,19.0,L,car,343,in
475,19.0,L,car,347,in
475,19.0,R,car,251,out
475,19.0,R,truck,300,out
475,19.0,L,car,231,out
475,19.0,L,car,221,out
475,19.0,L,car,328,out
475,19.0,L,car,330,out
475,19.0,L,truck,332,out
500,20.0,L,car,299,in
500,20.0,L,car,328,in
500,20.0,L,car,330,in
500,20.0,R,car,352,in
500,20.0,L,truck,361,in
500,20.0,L,car,290,out
500,20.0,R,car,316,out
500,20.0,L,car,150,out
500,20.0,L,car,291,out
500,20.0,L,car,326,out
500,20.0,L,car,338,out
500,20.0,L,car,343,out
525,21.0,L,car,150,in
525,21.0,R,truck,368,in
525,21.0,L,car,328,out
525,21.0,L,car,330,out
525,21.0,R,car,352,out
525,21.0,L,truck,361,out
550,22.0,L,bus,376,in
550,22.0,L,car,329,out
550,22.0,L,car,347,out
550,22.0,L,car,299,out
575,23.0,L,car,330,in
575,23.0,L,truck,379,in
575,23.0,L,car,150,out
575,23.0,R,truck,368,out
600,24.0,L,car,390,in
600,24.0,L,car,406,in
600,24.0,L,bus,376,out
600,24.0,L,truck,379,out
625,25.0,L,car,373,in
625,25.0,L,bus,376,in
625,25.0,L,truck,411,in
625,25.0,L,car,416,in
625,25.0,L,car,390,out
650,26.0,L,car,434,in
650,26.0,L,truck,440,in
650,26.0,L,car,441,in
650,26.0,L,car,448,in
650,26.0,L,car,406,out
650,26.0,L,truck,411,out
650,26.0,L,car,416,out
675,27.0,L,car,406,in
675,27.0,L,car,446,in
675,27.0,L,car,456,in
675,27.0,L,car,463,in
675,27.0,L,car,466,in
675,27.0,L,bus,467,in
675,27.0,L,car,468,in
675,27.0,L,car,330,out
675,27.0,L,car,434,out
675,27.0,L,car,441,out
700,28.0,L,car,330,in
700,28.0,L,car,450,in
700,28.0,L,car,473,in
700,28.0,L,car,478,in
700,28.0,L,bus,376,out
700,28.0,L,car,448,out
700,28.0,L,car,406,out
700,28.0,L,car,466,out
725,29.0,L,car,448,in
725,29.0,R,truck,489,in
725,29.0,L,truck,440,out
725,29.0,L,car,446,out
725,29.0,L,bus,467,out
725,29.0,L,car,473,out
750,30.0,L,car,473,in
750,30.0,L,truck,497,in
750,30.0,L,car,373,out
750,30.0,L,car,456,out
750,30.0,L,car,478,out
750,30.0,L,car,448,out
750,30.0,R,truck,489,out
775,31.0,L,car,484,in
775,31.0,L,car,519,in
775,31.0,L,car,468,out
775,31.0,L,car,330,out
775,31.0,L,car,473,out
800,32.0,L,car,523,in
800,32.0,L,truck,524,in
800,32.0,L,car,450,out
825,33.0,L,car,545,in
825,33.0,L,car,463,out
825,33.0,L,car,484,out
825,33.0,L,car,519,out
850,34.0,L,car,560,in
850,34.0,L,truck,524,out
850,34.0,L,car,545,out
875,35.0,L,car,550,in
875,35.0,L,car,568,in
875,35.0,L,car,586,in
875,35.0,L,car,523,out
875,35.0,L,car,560,out
900,36.0,L,car,523,in
900,36.0,L,truck,582,in
900,36.0,L,car,590,in
900,36.0,L,car,597,in
900,36.0,L,car,602,in
900,36.0,L,car,607,in
900,36.0,L,truck,497,out
900,36.0,L,car,586,out
925,37.0,L,car,523,out
925,37.0,L,car,590,out
950,38.0,R,car,630,in
950,38.0,L,car,634,in
950,38.0,L,car,568,out
950,38.0,L,car,597,out
975,39.0,L,truck,613,in
975,39.0,L,car,639,in
975,39.0,L,truck,643,in
975,39.0,L,car,634,out
1000,40.0,L,car,654,in
1000,40.0,L,car,671,in
1000,40.0,L,car,602,out
1000,40.0,L,car,607,out
1000,40.0,R,car,630,out
1025,41.0,L,car,550,out
1025,41.0,L,truck,582,out
1025,41.0,L,truck,613,out
1025,41.0,L,truck,643,out
1025,41.0,L,car,671,out
1050,42.0,L,truck,613,in
1050,42.0,L,truck,643,in
1050,42.0,R,car,682,in
1050,42.0,R,car,683,in
1050,42.0,L,car,687,in
1050,42.0,L,car,639,out
1075,43.0,R,car,686,in
1075,43.0,L,car,694,in
1075,43.0,L,truck,613,out
1075,43.0,R,car,682,out
1075,43.0,L,car,687,out
1100,44.0,L,car,688,in
1100,44.0,L,car,705,in
1100,44.0,L,car,654,out
1100,44.0,L,truck,643,out
1100,44.0,R,car,683,out
1125,45.0,L,truck,643,in
1125,45.0,R,car,716,in
1125,45.0,L,car,718,in
1125,45.0,R,car,686,out
1125,45.0,L,car,694,out
1125,45.0,L,car,688,out
1125,45.0,L,car,705,out
1150,46.0,L,car,688,in
1150,46.0,L,car,729,in
1150,46.0,L,car,731,in
1150,46.0,L,truck,643,out
1150,46.0,R,car,716,out
1150,46.0,L,car,718,out
1175,47.0,L,car,694,in
1175,47.0,L,car,746,in
1175,47.0,L,car,688,out
1175,47.0,L,car,729,out
1175,47.0,L,car,731,out
1200,48.0,L,car,754,in
1200,48.0,L,car,756,in
1200,48.0,L,car,757,in
1200,48.0,L,car,746,out
1225,49.0,L,car,764,in
1225,49.0,L,car,767,in
1225,49.0,R,truck,775,in
1225,49.0,L,car,778,in
1225,49.0,L,car,754,out
1225,49.0,L,car,756,out
1225,49.0,L,car,757,out
1250,50.0,L,car,754,in
1250,50.0,L,car,759,in
1250,50.0,L,car,783,in
1250,50.0,L,car,784,in
1250,50.0,L,car,794,in
1250,50.0,L,car,795,in
1250,50.0,L,car,764,out
1250,50.0,L,car,767,out
1250,50.0,R,truck,775,out
1250,50.0,L,car,778,out
1275,51.0,L,car,778,in
1275,51.0,L,car,808,in
1275,51.0,L,car,810,in
1275,51.0,L,car,759,out
1275,51.0,L,car,783,out
1275,51.0,L,car,784,out
1275,51.0,L,car,794,out
1275,51.0,L,car,795,out
1300,52.0,L,car,759,in
1300,52.0,L,car,784,in
1300,52.0,L,car,833,in
1300,52.0,L,car,694,out
1300,52.0,L,car,754,out
1300,52.0,L,car,808,out
1300,52.0,L,car,810,out
1325,53.0,L,car,819,in
1325,53.0,R,car,839,in
1325,53.0,L,car,840,in
1325,53.0,L,car,843,in
1325,53.0,L,car,848,in
1325,53.0,L,car,778,out
1325,53.0,L,car,759,out
1325,53.0,L,car,784,out
1350,54.0,L,car,833,out
1350,54.0,R,car,839,out
1350,54.0,L,car,843,out
1375,55.0,L,car,843,in
1375,55.0,L,car,868,in
1400,56.0,L,car,875,in
1400,56.0,L,car,880,in
1400,56.0,L,truck,881,in
1400,56.0,L,car,819,out
1400,56.0,L,car,840,out
1400,56.0,L,car,848,out
1400,56.0,L,car,843,out
1400,56.0,L,car,868,out
1425,57.0,L,car,882,in
1425,57.0,L,truck,890,in
1425,57.0,L,car,892,in
1425,57.0,L,car,893,in
1425,57.0,L,car,896,in
1425,57.0,L,car,898,in
1450,58.0,L,car,888,in
1450,58.0,L,car,901,in
1450,58.0,L,car,902,in
1450,58.0,L,car,907,in
1450,58.0,L,truck,909,in
1450,58.0,L,car,880,out
1450,58.0,L,truck,881,out
1450,58.0,L,car,882,out
1450,58.0,L,truck,890,out
1450,58.0,L,car,892,out
1450,58.0,L,car,896,out
1450,58.0,L,car,898,out
1475,59.0,L,car,843,in
1475,59.0,L,car,895,in
1475,59.0,L,car,918,in
1475,59.0,L,car,875,out
1475,59.0,L,car,893,out
1475,59.0,L,car,888,out
1475,59.0,L,car,907,out
1475,59.0,L,truck,909,out
1500,60.0,L,car,882,in
1500,60.0,L,car,930,in
1500,60.0,L,truck,931,in
1500,60.0,L,car,934,in
1500,60.0,L,car,937,in
1500,60.0,L,car,902,out
1500,60.0,L,car,843,out
1500,60.0,L,car,918,out
1525,61.0,L,car,901,out
1550,62.0,L,car,921,in
1550,62.0,L,car,957,in
1550,62.0,L,car,959,in
1550,62.0,L,car,882,out
1550,62.0,L,car,930,out
1550,62.0,L,truck,931,out
1550,62.0,L,car,934,out
1575,63.0,L,car,967,in
1575,63.0,L,car,921,out
1600,64.0,L,car,934,in
1600,64.0,R,car,969,in
1600,64.0,L,car,970,in
1600,64.0,L,truck,979,in
1600,64.0,L,car,895,out
1600,64.0,L,car,937,out
1600,64.0,L,car,957,out
1600,64.0,L,car,959,out
1600,64.0,L,car,967,out
1625,65.0,L,car,983,in
1625,65.0,L,car,986,in
1625,65.0,L,car,987,in
1625,65.0,L,car,934,out
1625,65.0,L,car,970,out
1625,65.0,L,truck,979,out
1650,66.0,L,car,970,in
1650,66.0,L,car,989,in
1650,66.0,R,car,994,in
1650,66.0,L,car,986,out
1675,67.0,R,car,998,in
1675,67.0,L,car,987,out
1700,68.0,R,car,969,out
1725,69.0,L,car,1004,in
1725,69.0,R,car,1007,in
1725,69.0,L,car,1018,in
1725,69.0,L,car,983,out
1725,69.0,L,car,970,out
1725,69.0,R,car,994,out
1750,70.0,R,car,1013,in
1750,70.0,R,car,1024,in
1750,70.0,L,car,989,out
1750,70.0,R,car,998,out
1750,70.0,R,car,1007,out
1775,71.0,L,car,1018,out
1775,71.0,R,car,1013,out
1775,71.0,R,car,1024,out
1825,73.0,L,car,1004,out
1850,74.0,L,truck,1040,in
1875,75.0,L,car,1052,in
1900,76.0,L,truck,1040,out
1900,76.0,L,car,1052,out
1975,79.0,L,car,1071,in
1975,79.0,L,car,1072,in
2000,80.0,L,car,1071,out
2075,83.0,L,car,1097,in
2075,83.0,L,car,1072,out
2100,84.0,L,car,1105,in
2100,84.0,R,car,1108,in
2125,85.0,L,car,1115,in
2125,85.0,L,car,1133,in
2150,86.0,L,car,1127,in
2150,86.0,L,car,1136,in
2150,86.0,L,car,1140,in
2150,86.0,L,bus,1146,in
2150,86.0,L,car,1151,in
2150,86.0,L,truck,1154,in
2150,86.0,L,car,1097,out
2175,87.0,R,car,1097,in
2175,87.0,R,car,1148,in
2175,87.0,L,car,1163,in
2175,87.0,L,car,1127,out
2175,87.0,L,car,1140,out
2175,87.0,L,truck,1154,out
2200,88.0,L,car,1127,in
2200,88.0,L,car,1172,in
2200,88.0,L,car,1105,out
2200,88.0,R,car,1108,out
2200,88.0,L,car,1115,out
2200,88.0,L,bus,1146,out
2200,88.0,L,car,1151,out
2200,88.0,R,car,1148,out
2200,88.0,L,car,1163,out
2225,89.0,R,car,1108,in
2225,89.0,L,car,1155,in
2225,89.0,L,car,1166,in
2225,89.0,L,car,1195,in
2225,89.0,L,car,1133,out
2225,89.0,R,car,1097,out
2250,90.0,L,car,1151,in
2250,90.0,L,car,1199,in
2250,90.0,L,car,1205,in
2250,90.0,L,car,1206,in
2250,90.0,L,car,1136,out
2250,90.0,L,car,1127,out
2250,90.0,L,car,1172,out
2250,90.0,R,car,1108,out
2250,90.0,L,car,1155,out
2250,90.0,L,car,1166,out
2250,90.0,L,car,1195,out
2275,91.0,L,car,1166,in
2275,91.0,L,car,1173,in
2275,91.0,L,car,1221,in
2275,91.0,L,car,1151,out
2300,92.0,L,car,1227,in
2300,92.0,L,car,1234,in
2300,92.0,L,car,1199,out
2300,92.0,L,car,1206,out
2300,92.0,L,car,1166,out
2300,92.0,L,car,1173,out
2300,92.0,L,car,1221,out
2325,93.0,L,car,1244,in
2325,93.0,L,car,1246,in
2325,93.0,L,car,1227,out
2350,94.0,L,car,1245,in
2350,94.0,L,truck,1262,in
2350,94.0,L,car,1205,out
2350,94.0,L,car,1244,out
2375,95.0,L,car,1271,in
2375,95.0,L,car,1295,in
2375,95.0,R,car,1297,in
2375,95.0,L,car,1299,in
2375,95.0,L,car,1234,out
2375,95.0,L,car,1246,out
2375,95.0,L,car,1245,out
2375,95.0,L,truck,1262,out
2400,96.0,R,car,1304,in
2400,96.0,L,car,1271,out
2425,97.0,L,car,1320,in
2425,97.0,R,car,1324,in
2425,97.0,L,truck,1326,in
2425,97.0,R,car,1329,in
2425,97.0,L,car,1334,in
2425,97.0,L,car,1299,out
2425,97.0,R,car,1304,out
2450,98.0,L,car,1343,in
2450,98.0,L,car,1344,in
2450,98.0,L,car,1320,out
2450,98.0,L,car,1334,out
2475,99.0,L,car,1334,in
2475,99.0,R,car,1352,in
2475,99.0,L,car,1295,out
2475,99.0,R,car,1297,out
2475,99.0,L,car,1343,out
2500,100.0,L,car,1360,in
2500,100.0,L,truck,1393,in
2500,100.0,R,car,1324,out
2500,100.0,L,car,1334,out
2500,100.0,R,car,1352,out
2525,101.0,L,truck,1353,in
2525,101.0,R,car,1375,in
2525,101.0,L,car,1399,in
2525,101.0,R,car,1402,in
2525,101.0,L,car,1407,in
2525,101.0,L,truck,1326,out
2525,101.0,R,car,1329,out
2525,101.0,L,car,1344,out
2525,101.0,L,truck,1393,out
2550,102.0,R,car,1343,in
2550,102.0,R,car,1375,out
2550,102.0,L,car,1407,out
2575,103.0,L,truck,1393,in
2575,103.0,R,car,1411,in
2575,103.0,L,car,1423,in
2575,103.0,R,car,1424,in
2575,103.0,R,car,1425,in
2575,103.0,L,truck,1353,out
2575,103.0,R,car,1343,out
2600,104.0,R,car,1343,in
2600,104.0,L,truck,1353,in
2600,104.0,R,car,1429,in
2600,104.0,L,car,1432,in
2600,104.0,L,car,1360,out
2600,104.0,L,car,1423,out
2625,105.0,L,car,1399,out
2625,105.0,R,car,1402,out
2625,105.0,R,car,1411,out
2625,105.0,R,car,1425,out
2625,105.0,R,car,1343,out
2625,105.0,L,truck,1353,out
2625,105.0,R,car,1429,out
2650,106.0,R,car,1425,in
2650,106.0,L,car,1432,out
2675,107.0,R,truck,1462,in
2675,107.0,R,car,1463,in
2675,107.0,L,truck,1393,out
2675,107.0,R,car,1424,out
2675,107.0,R,car,1425,out
2700,108.0,R,truck,1467,in
2700,108.0,L,car,1468,in
2700,108.0,R,truck,1462,out
2725,109.0,L,car,1472,in
2725,109.0,L,car,1479,in
2725,109.0,R,truck,1467,out
2725,109.0,L,car,1468,out
2750,110.0,L,car,1484,in
2750,110.0,L,car,1479,out
2775,111.0,L,car,1497,in
2775,111.0,L,car,1502,in
2775,111.0,R,car,1503,in
2775,111.0,R,car,1504,in
2775,111.0,R,car,1509,in
2775,111.0,L,truck,1510,in
2775,111.0,L,car,1472,out
2800,112.0,R,car,1472,in
2800,112.0,L,car,1535,in
2800,112.0,R,car,1503,out
2800,112.0,R,car,1509,out
2800,112.0,L,truck,1510,out
2825,113.0,R,car,1543,in
2825,113.0,L,car,1548,in
2825,113.0,L,car,1549,in
2825,113.0,L,car,1552,in
2825,113.0,L,car,1484,out
2825,113.0,L,car,1497,out
2850,114.0,L,truck,1510,in
2850,114.0,R,car,1557,in
2850,114.0,L,car,1575,in
2850,114.0,L,car,1577,in
2850,114.0,R,car,1463,out
2850,114.0,R,car,1472,out
2850,114.0,L,car,1535,out
2850,114.0,R,car,1543,out
2850,114.0,L,car,1548,out
2875,115.0,L,car,1535,in
2875,115.0,L,truck,1590,in
2875,115.0,L,car,1599,in
2875,115.0,L,car,1600,in
2875,115.0,L,car,1601,in
2875,115.0,L,car,1502,out
2875,115.0,L,car,1549,out
2875,115.0,L,car,1552,out
2875,115.0,L,car,1575,out
2875,115.0,L,car,1577,out
2900,116.0,R,car,1472,in
2900,116.0,L,car,1502,in
2900,116.0,R,car,1548,in
2900,116.0,L,car,1623,in
2900,116.0,L,truck,1510,out
2900,116.0,R,car,1557,out
2925,117.0,R,car,1557,in
2925,117.0,L,car,1628,in
2925,117.0,L,car,1632,in
2925,117.0,L,car,1636,in
2925,117.0,R,car,1504,out
2925,117.0,L,truck,1590,out
2925,117.0,L,car,1601,out
2925,117.0,L,car,1502,out
2925,117.0,R,car,1548,out
2925,117.0,L,car,1623,out
2950,118.0,R,car,1548,in
2950,118.0,L,car,1552,in
2950,118.0,L,car,1643,in
2950,118.0,L,car,1662,in
2950,118.0,L,car,1600,out
2950,118.0,R,car,1557,out
2950,118.0,L,car,1628,out
2950,118.0,L,car,1636,out
2975,119.0,L,truck,1590,in
2975,119.0,L,car,1630,in
2975,119.0,L,car,1642,in
2975,119.0,L,car,1651,in
2975,119.0,L,car,1666,in
2975,119.0,R,car,1667,in
2975,119.0,L,car,1535,out
2975,119.0,L,car,1599,out
2975,119.0,R,car,1472,out
2975,119.0,L,car,1662,out
3000,120.0,L,car,1659,in
3000,120.0,L,car,1681,in
3000,120.0,L,car,1684,in
3000,120.0,L,car,1688,in
3000,120.0,L,car,1632,out
3000,120.0,R,car,1548,out
3000,120.0,L,car,1552,out
3000,120.0,L,truck,1590,out
3000,120.0,L,car,1630,out
3000,120.0,L,car,1651,out
3000,120.0,L,car,1666,out
3000,120.0,R,car,1667,out
3025,121.0,L,car,1680,in
3025,121.0,L,car,1690,in
3025,121.0,L,car,1691,in
3025,121.0,L,car,1694,in
3025,121.0,L,car,1696,in
3025,121.0,L,car,1700,in
3025,121.0,L,car,1659,out
3025,121.0,L,car,1681,out
3025,121.0,L,car,1684,out
3050,122.0,L,car,1704,in
3050,122.0,L,car,1705,in
3050,122.0,L,car,1642,out
3050,122.0,L,car,1688,out
3050,122.0,L,car,1680,out
3050,122.0,L,car,1694,out
3050,122.0,L,car,1696,out
3075,123.0,L,car,1688,in
3075,123.0,L,truck,1695,in
3075,123.0,L,car,1717,in
3075,123.0,L,car,1691,out
3075,123.0,L,car,1704,out
3100,124.0,L,car,1681,in
3100,124.0,L,car,1728,in
3100,124.0,L,car,1730,in
3100,124.0,L,car,1735,in
3100,124.0,L,car,1643,out
3100,124.0,L,car,1690,out
3100,124.0,L,car,1705,out
3100,124.0,L,truck,1695,out
3100,124.0,L,car,1717,out
3125,125.0,L,car,1720,in
3125,125.0,L,car,1738,in
3125,125.0,L,car,1741,in
3125,125.0,L,car,1742,in
3125,125.0,L,car,1743,in
3125,125.0,L,car,1700,out
3125,125.0,L,car,1688,out
3125,125.0,L,car,1728,out
3125,125.0,L,car,1730,out
3150,126.0,L,car,1728,in
3150,126.0,L,car,1749,in
3150,126.0,L,car,1751,in
3150,126.0,L,car,1741,out
3150,126.0,L,car,1743,out
3175,127.0,L,car,1741,in
3175,127.0,L,car,1681,out
3175,127.0,L,car,1742,out
3175,127.0,L,car,1749,out
3175,127.0,L,car,1751,out
3200,128.0,L,car,1749,in
3200,128.0,L,car,1735,out
3200,128.0,L,car,1720,out
3200,128.0,L,car,1738,out
3225,129.0,L,car,1728,out
3225,129.0,L,car,1741,out
3250,130.0,L,car,1773,in
3250,130.0,L,car,1776,in
3275,131.0,R,bus,1781,in
3275,131.0,L,car,1796,in
3275,131.0,L,car,1776,out
3300,132.0,L,car,1813,in
3300,132.0,L,car,1814,in
3300,132.0,L,car,1773,out
3300,132.0,R,bus,1781,out
3300,132.0,L,car,1796,out
3325,133.0,L,truck,1819,in
3325,133.0,L,car,1813,out
3350,134.0,L,car,1826,in
3350,134.0,L,car,1830,in
3350,134.0,L,car,1749,out
3350,134.0,L,car,1814,out
3375,135.0,L,car,1845,in
3375,135.0,L,car,1826,out
3400,136.0,L,car,1849,in
3400,136.0,L,car,1857,in
3400,136.0,L,truck,1859,in
3400,136.0,L,truck,1819,out
3400,136.0,L,car,1845,out
3425,137.0,R,truck,1868,in
3425,137.0,R,car,1870,in
3425,137.0,L,car,1830,out
3425,137.0,L,car,1857,out
3450,138.0,L,bus,1867,in
3450,138.0,R,car,1875,in
3450,138.0,L,car,1891,in
3450,138.0,L,car,1892,in
3450,138.0,L,truck,1859,out
3450,138.0,R,truck,1868,out
3450,138.0,R,car,1870,out
3475,139.0,L,car,1897,in
3475,139.0,L,truck,1898,in
3475,139.0,L,car,1849,out
3475,139.0,L,car,1892,out
3500,140.0,R,car,1899,in
3500,140.0,L,truck,1904,in
3500,140.0,R,car,1875,out
3500,140.0,L,car,1897,out
3525,141.0,L,truck,1910,in
3525,141.0,L,truck,1914,in
3525,141.0,R,car,1899,out
3525,141.0,L,truck,1904,out
3550,142.0,R,car,1899,in
3550,142.0,L,truck,1904,in
3550,142.0,R,car,1917,in
3550,142.0,L,truck,1929,in
3550,142.0,L,car,1891,out
3550,142.0,L,truck,1910,out
3575,143.0,L,car,1933,in
3575,143.0,R,car,1934,in
3575,143.0,L,truck,1898,out
3575,143.0,L,truck,1914,out
3575,143.0,R,car,1899,out
3575,143.0,L,truck,1904,out
3575,143.0,R,car,1917,out
3600,144.0,R,car,1943,in
3600,144.0,L,car,1944,in
3625,145.0,L,bus,1867,out
3625,145.0,L,truck,1929,out
3625,145.0,L,car,1933,out
3625,145.0,R,car,1934,out
3625,145.0,L,car,1944,out
3650,146.0,L,truck,1929,in
3650,146.0,L,car,1933,in
3650,146.0,R,car,1934,in
3650,146.0,R,car,1956,in
3650,146.0,L,car,1958,in
3675,147.0,R,car,1964,in
3675,147.0,L,bus,1970,in
3675,147.0,L,car,1975,in
3675,147.0,R,bus,1977,in
3675,147.0,L,car,1981,in
3675,147.0,L,car,1983,in
3675,147.0,L,car,1987,in
3675,147.0,R,car,1943,out
3675,147.0,L,car,1933,out
3675,147.0,R,car,1956,out
3700,148.0,L,car,1986,in
3700,148.0,L,bus,2005,in
3700,148.0,L,car,1975,out
3700,148.0,L,car,1981,out
3700,148.0,L,car,1983,out
3700,148.0,L,car,1987,out
3725,149.0,L,truck,2007,in
3725,149.0,L,truck,1929,out
3725,149.0,R,car,1934,out
3725,149.0,L,car,1958,out
3725,149.0,R,car,1964,out
3725,149.0,L,bus,1970,out
3725,149.0,R,bus,1977,out
3725,149.0,L,car,1986,out
3725,149.0,L,bus,2005,out
3750,150.0,L,car,1975,in
3750,150.0,L,bus,2016,in
3775,151.0,L,car,2021,in
3775,151.0,L,truck,2007,out
3800,152.0,L,car,2029,in
3800,152.0,L,car,1975,out
3800,152.0,L,bus,2016,out
3825,153.0,L,bus,2016,in
3825,153.0,L,car,2038,in
3825,153.0,L,truck,2044,in
3825,153.0,L,car,2021,out
3825,153.0,L,car,2029,out
3850,154.0,L,car,2049,in
3850,154.0,L,bus,2016,out
3875,155.0,L,car,2054,in
3875,155.0,L,car,2038,out
3900,156.0,R,truck,2071,in
3900,156.0,L,truck,2044,out
3900,156.0,L,car,2049,out
3925,157.0,L,truck,2077,in
3925,157.0,L,car,2078,in
3925,157.0,R,truck,2071,out
3950,158.0,R,car,2095,in
3950,158.0,L,car,2098,in
3950,158.0,R,car,2106,in
3950,158.0,L,car,2107,in
3975,159.0,L,car,2100,in
3975,159.0,L,car,2119,in
3975,159.0,L,car,2078,out
3975,159.0,L,car,2107,out
4000,160.0,L,car,2140,in
4000,160.0,L,car,2158,in
4000,160.0,L,car,2119,out
4025,161.0,L,car,2146,in
4025,161.0,L,truck,2161,in
4025,161.0,R,car,2179,in
4025,161.0,L,car,2194,in
4025,161.0,R,car,2195,in
4025,161.0,L,car,2196,in
4025,161.0,L,car,2199,in
4025,161.0,L,truck,2200,in
4025,161.0,L,car,2054,out
4025,161.0,L,truck,2077,out
4025,161.0,L,car,2098,out
4025,161.0,R,car,2106,out
4025,161.0,L,car,2100,out
4025,161.0,L,car,2140,out
4025,161.0,L,car,2158,out
4050,162.0,R,car,2054,in
4050,162.0,R,car,2098,in
4050,162.0,L,car,2170,in
4050,162.0,L,car,2184,in
4050,162.0,L,car,2207,in
4050,162.0,L,car,2218,in
4050,162.0,L,car,2227,in
