frame_index,time,vehicle_num,vehicle_num_l,vehicle_num_r
6500,260.0,1,0,1
6525,261.0,3,2,1
6550,262.0,6,4,2
6575,263.0,8,6,2
6600,264.0,7,5,2
6625,265.0,4,2,2
6650,266.0,3,2,1
6675,267.0,1,1,0
6700,268.0,1,1,0
6725,269.0,2,2,0
6750,270.0,1,1,0
6775,271.0,3,3,0
6800,272.0,2,2,0
6825,273.0,4,3,1
6850,274.0,3,2,1
6875,275.0,4,3,1
6900,276.0,3,3,0
6925,277.0,3,3,0
6950,278.0,2,2,0
6975,279.0,0,0,0
7000,280.0,0,0,0
7025,281.0,0,0,0
7050,282.0,0,0,0
7075,283.0,3,1,2
7100,284.0,3,1,2
7125,285.0,1,1,0
7150,286.0,3,2,1
7175,287.0,2,2,0
7200,288.0,2,0,2
7225,289.0,2,1,1
7250,290.0,1,0,1
7275,291.0,2,2,0
7300,292.0,2,1,1
7325,293.0,1,1,0
7350,294.0,2,2,0
7375,295.0,5,5,0
7400,296.0,7,5,2
7425,297.0,8,7,1
7450,298.0,7,6,1
7475,299.0,6,5,1
7500,300.0,5,5,0
7525,301.0,4,4,0
7550,302.0,5,5,0
7575,303.0,5,4,1
7600,304.0,3,3,0
7625,305.0,3,3,0
7650,306.0,2,2,0
7675,307.0,3,2,1
7700,308.0,2,1,1
7725,309.0,1,1,0
7750,310.0,1,1,0
7775,311.0,2,1,1
7800,312.0,1,1,0
7825,313.0,1,1,0
7850,314.0,1,1,0
7875,315.0,3,3,0
7900,316.0,4,4,0
7925,317.0,5,5,0
7950,318.0,4,4,0
7975,319.0,5,4,1
8000,320.0,3,3,0
8025,321.0,3,3,0
8050,322.0,4,3,1
8075,323.0,4,3,1
8100,324.0,7,5,2
8125,325.0,3,3,0
8150,326.0,2,2,0
8175,327.0,3,2,1
8200,328.0,1,0,1
8225,329.0,1,0,1
8250,330.0,0,0,0
8275,331.0,2,2,0
8300,332.0,2,2,0
8325,333.0,2,2,0
8350,334.0,4,4,0
8375,335.0,6,6,0
8400,336.0,7,6,1
8425,337.0,9,9,0
8450,338.0,8,7,1
8475,339.0,6,6,0
8500,340.0,9,8,1
8525,341.0,11,10,1
8550,342.0,9,7,2
8575,343.0,10,8,2
8600,344.0,12,9,3
8625,345.0,9,9,0
8650,346.0,7,7,0
8675,347.0,7,7,0
8700,348.0,6,6,0
8725,349.0,5,5,0
8750,350.0,5,5,0
8775,351.0,5,5,0
8800,352.0,4,4,0
8825,353.0,5,5,0
8850,354.0,7,6,1
8875,355.0,9,8,1
8900,356.0,5,4,1
8925,357.0,6,4,2
8950,358.0,8,6,2
8975,359.0,8,8,0
9000,360.0,5,5,0
9025,361.0,4,4,0
9050,362.0,5,5,0
9075,363.0,3,3,0
9100,364.0,2,2,0
9125,365.0,2,1,1
9150,366.0,2,1,1
9175,367.0,1,1,0
9200,368.0,1,0,1
9225,369.0,1,1,0
9250,370.0,3,3,0
9275,371.0,5,4,1
9300,372.0,4,3,1
9325,373.0,4,2,2
9350,374.0,11,6,5
9375,375.0,6,2,4
9400,376.0,11,6,5
9425,377.0,9,4,5
9450,378.0,6,2,4
9475,379.0,6,5,1
9500,380.0,3,2,1
9525,381.0,3,3,0
9550,382.0,3,3,0
9575,383.0,3,3,0
9600,384.0,2,2,0
9625,385.0,2,2,0
9650,386.0,1,1,0
9675,387.0,1,1,0
9700,388.0,3,3,0
9725,389.0,3,3,0
9750,390.0,2,2,0
9775,391.0,2,2,0
9800,392.0,2,2,0
9825,393.0,1,1,0
9850,394.0,1,1,0
9875,395.0,3,2,1
9900,396.0,1,1,0
9925,397.0,0,0,0
9950,398.0,2,2,0
9975,399.0,5,4,1
10000,400.0,5,5,0
10025,401.0,4,4,0
10050,402.0,4,4,0
10075,403.0,4,4,0
10100,404.0,4,4,0
10125,405.0,4,4,0
10150,406.0,4,3,1
10175,407.0,3,3,0
10200,408.0,3,3,0
10225,409.0,2,1,1
10250,410.0,2,2,0
10275,411.0,2,2,0
10300,412.0,2,2,0
10325,413.0,0,0,0
10350,414.0,2,2,0
10375,415.0,3,2,1
10400,416.0,9,8,1
10425,417.0,9,7,2
10450,418.0,7,7,0
10475,419.0,5,5,0
10500,420.0,4,4,0
10525,421.0,5,5,0
10550,422.0,6,4,2
10575,423.0,5,4,1
10600,424.0,12,11,1
10625,425.0,7,6,1
10650,426.0,13,11,2
10675,427.0,12,11,1
10700,428.0,7,5,2
10725,429.0,10,8,2
10750,430.0,10,8,2
10775,431.0,15,12,3
10800,432.0,10,6,4
10825,433.0,8,5,3
10850,434.0,11,5,6
10875,435.0,4,2,2
10900,436.0,5,3,2
10925,437.0,2,2,0
10950,438.0,3,3,0
10975,439.0,8,7,1
11000,440.0,7,7,0
11025,441.0,10,9,1
11050,442.0,8,8,0
11075,443.0,8,7,1
11100,444.0,5,5,0
11125,445.0,4,4,0
11150,446.0,4,4,0
11175,447.0,4,3,1
11200,448.0,2,2,0
11225,449.0,4,4,0
11250,450.0,4,4,0
11275,451.0,6,6,0
11300,452.0,9,8,1
11325,453.0,7,7,0
11350,454.0,4,4,0
11375,455.0,6,5,1
11400,456.0,3,3,0
11425,457.0,1,1,0
11450,458.0,2,1,1
11475,459.0,1,1,0
11500,460.0,2,2,0
11525,461.0,2,2,0
11550,462.0,2,2,0
11575,463.0,3,3,0
11600,464.0,0,0,0
11625,465.0,0,0,0
11650,466.0,2,2,0
11675,467.0,5,4,1
11700,468.0,3,3,0
11725,469.0,3,2,1
11750,470.0,4,3,1
11775,471.0,4,2,2
11800,472.0,7,4,3
11825,473.0,6,2,4
11850,474.0,6,3,3
11875,475.0,4,2,2
11900,476.0,1,1,0
11925,477.0,2,2,0
11950,478.0,4,3,1
11975,479.0,3,2,1
12000,480.0,6,6,0
12025,481.0,7,7,0
12050,482.0,8,8,0
12075,483.0,11,10,1
12100,484.0,9,7,2
12125,485.0,10,6,4
12150,486.0,7,5,2
12175,487.0,8,6,2
12200,488.0,9,6,3
12225,489.0,8,5,3
12250,490.0,4,4,0
12275,491.0,3,3,0
12300,492.0,4,2,2
12325,493.0,7,4,3
12350,494.0,6,4,2
12375,495.0,8,6,2
12400,496.0,8,7,1
12425,497.0,4,4,0
12450,498.0,5,5,0
12475,499.0,6,5,1
12500,500.0,3,3,0
12525,501.0,2,2,0
12550,502.0,2,2,0
12575,503.0,6,4,2
12600,504.0,9,8,1
12625,505.0,6,5,1
12650,506.0,4,4,0
12675,507.0,1,1,0
12700,508.0,2,2,0
12725,509.0,1,1,0
12750,510.0,2,2,0
12775,511.0,0,0,0
12800,512.0,1,1,0
12825,513.0,0,0,0
12850,514.0,0,0,0
12875,515.0,4,3,1
12900,516.0,4,4,0
12925,517.0,3,3,0
12950,518.0,5,4,1
12975,519.0,6,6,0
13000,520.0,6,6,0
13025,521.0,5,4,1
13050,522.0,7,6,1
13075,523.0,7,6,1
13100,524.0,3,3,0
13125,525.0,3,2,1
13150,526.0,2,1,1
13175,527.0,5,4,1
13200,528.0,8,7,1
13225,529.0,8,8,0
13250,530.0,5,5,0
13275,531.0,4,4,0
13300,532.0,8,8,0
13325,533.0,6,5,1
13350,534.0,6,5,1
13375,535.0,5,5,0
13400,536.0,2,2,0
13425,537.0,1,1,0
13450,538.0,0,0,0
13475,539.0,2,2,0
13500,540.0,1,1,0
13525,541.0,2,2,0
13550,542.0,2,2,0
13575,543.0,4,3,1
13600,544.0,4,3,1
13625,545.0,4,4,0
13650,546.0,6,6,0
13675,547.0,5,5,0
13700,548.0,4,4,0
13725,549.0,5,5,0
13750,550.0,3,3,0
13775,551.0,3,3,0
13800,552.0,2,2,0
13825,553.0,3,3,0
13850,554.0,3,3,0
13875,555.0,1,1,0
13900,556.0,0,0,0
13925,557.0,2,2,0
13950,558.0,2,2,0
13975,559.0,3,1,2
14000,560.0,4,4,0
14025,561.0,4,3,1
14050,562.0,8,7,1
14075,563.0,7,6,1
14100,564.0,6,5,1
14125,565.0,9,9,0
14150,566.0,13,13,0
14175,567.0,8,8,0
14200,568.0,8,8,0
14225,569.0,8,8,0
14250,570.0,6,6,0
14275,571.0,10,10,0
14300,572.0,13,13,0
14325,573.0,10,10,0
14350,574.0,12,12,0
14375,575.0,7,7,0
14400,576.0,10,10,0
14425,577.0,5,5,0
14450,578.0,9,8,1
14475,579.0,9,9,0
14500,580.0,12,10,2
14525,581.0,14,13,1
14550,582.0,12,11,1
14575,583.0,15,14,1
14600,584.0,10,10,0
14625,585.0,6,6,0
14650,586.0,7,7,0
14675,587.0,3,3,0
14700,588.0,7,6,1
14725,589.0,3,3,0
14750,590.0,5,4,1
14775,591.0,2,2,0
14800,592.0,2,2,0
14825,593.0,6,6,0
14850,594.0,6,5,1
14875,595.0,9,7,2
14900,596.0,8,6,2
14925,597.0,9,6,3
14950,598.0,12,8,4
14975,599.0,13,9,4
15000,600.0,9,5,4
15025,601.0,9,6,3
15050,602.0,10,9,1
15075,603.0,12,10,2
15100,604.0,9,8,1
15125,605.0,8,7,1
15150,606.0,6,5,1
15175,607.0,5,3,2
15200,608.0,5,5,0
15225,609.0,6,6,0
15250,610.0,6,5,1
15275,611.0,6,5,1
15300,612.0,7,5,2
15325,613.0,7,5,2
15350,614.0,8,5,3
15375,615.0,8,3,5
15400,616.0,5,3,2
15425,617.0,5,3,2
15450,618.0,1,1,0
15475,619.0,2,2,0
15500,620.0,1,0,1
15525,621.0,4,3,1
15550,622.0,3,2,1
15575,623.0,7,5,2
15600,624.0,9,6,3
15625,625.0,7,6,1
15650,626.0,5,5,0
15675,627.0,4,3,1
15700,628.0,5,5,0
15725,629.0,10,9,1
15750,630.0,14,12,2
15775,631.0,9,7,2
15800,632.0,11,8,3
15825,633.0,9,6,3
15850,634.0,6,4,2
15875,635.0,6,4,2
15900,636.0,5,3,2
15925,637.0,7,6,1
15950,638.0,4,4,0
15975,639.0,6,6,0
16000,640.0,4,4,0
16025,641.0,6,4,2
16050,642.0,5,5,0
16075,643.0,4,4,0
16100,644.0,3,1,2
16125,645.0,0,0,0
16150,646.0,0,0,0
16175,647.0,1,1,0
16200,648.0,1,1,0
16225,649.0,3,2,1
16250,650.0,4,2,2
16275,651.0,6,5,1
16300,652.0,3,2,1
16325,653.0,3,2,1
16350,654.0,2,1,1
16375,655.0,0,0,0
16400,656.0,1,0,1
16425,657.0,2,2,0
16450,658.0,3,2,1
16475,659.0,1,0,1
16500,660.0,0,0,0
16525,661.0,1,1,0
16550,662.0,2,2,0
16575,663.0,5,3,2
16600,664.0,4,2,2
16625,665.0,3,0,3
16650,666.0,1,1,0
16675,667.0,2,2,0
16700,668.0,0,0,0
16725,669.0,2,2,0
16750,670.0,4,4,0
16775,671.0,0,0,0
16800,672.0,0,0,0
16825,673.0,2,2,0
16850,674.0,1,1,0
16875,675.0,2,2,0
16900,676.0,3,3,0
16925,677.0,5,4,1
16950,678.0,1,1,0
16975,679.0,2,2,0
17000,680.0,2,2,0
17025,681.0,1,0,1
17050,682.0,3,1,2
17075,683.0,1,1,0
17100,684.0,1,1,0
17125,685.0,0,0,0
17150,686.0,1,1,0
17175,687.0,1,1,0
17200,688.0,1,1,0
17225,689.0,1,1,0
17250,690.0,1,1,0
17275,691.0,2,1,1
17300,692.0,4,2,2
17325,693.0,7,6,1
17350,694.0,10,9,1
17375,695.0,6,6,0
17400,696.0,7,7,0
17425,697.0,8,8,0
17450,698.0,3,3,0
17475,699.0,5,4,1
17500,700.0,5,4,1
17525,701.0,7,6,1
17550,702.0,7,7,0
17575,703.0,8,8,0
17600,704.0,8,6,2
17625,705.0,6,5,1
17650,706.0,6,5,1
17675,707.0,8,6,2
17700,708.0,7,5,2
17725,709.0,2,2,0
17750,710.0,2,2,0
17775,711.0,1,0,1
17800,712.0,4,3,1
17825,713.0,2,1,1
17850,714.0,4,3,1
17875,715.0,3,3,0
17900,716.0,2,2,0
17925,717.0,0,0,0
17950,718.0,2,2,0
17975,719.0,1,0,1
18000,720.0,4,3,1
18025,721.0,1,1,0
18050,722.0,2,2,0
18075,723.0,2,2,0
18100,724.0,2,2,0
18125,725.0,2,2,0
18150,726.0,2,1,1
18175,727.0,4,2,2
18200,728.0,2,1,1
18225,729.0,2,2,0
18250,730.0,2,1,1
18275,731.0,2,2,0
18300,732.0,1,1,0
18325,733.0,2,2,0
18350,734.0,2,1,1
18375,735.0,1,1,0
18400,736.0,4,2,2
18425,737.0,3,2,1
18450,738.0,5,4,1
18475,739.0,3,3,0
18500,740.0,3,3,0
18525,741.0,3,2,1
18550,742.0,4,4,0
18575,743.0,7,7,0
18600,744.0,8,8,0
18625,745.0,5,4,1
18650,746.0,7,6,1
18675,747.0,4,3,1
18700,748.0,5,3,2
18725,749.0,5,3,2
18750,750.0,5,3,2
18775,751.0,4,2,2
18800,752.0,2,2,0
18825,753.0,3,3,0
18850,754.0,3,3,0
18875,755.0,5,4,1
18900,756.0,2,2,0
18925,757.0,3,2,1
18950,758.0,5,5,0
18975,759.0,2,2,0
19000,760.0,5,5,0
19025,761.0,6,6,0
19050,762.0,7,7,0
19075,763.0,8,8,0
19100,764.0,13,12,1
19125,765.0,12,12,0
19150,766.0,12,12,0
19175,767.0,13,12,1
19200,768.0,10,9,1
19225,769.0,8,6,2
19250,770.0,5,4,1
19275,771.0,5,3,2
19300,772.0,4,4,0
19325,773.0,5,4,1
19350,774.0,6,4,2
19375,775.0,7,5,2
19400,776.0,13,11,2
19425,777.0,12,10,2
19450,778.0,14,12,2
19475,779.0,7,6,1
19500,780.0,8,8,0
19525,781.0,8,8,0
19550,782.0,12,12,0
19575,783.0,7,6,1
19600,784.0,5,4,1
19625,785.0,6,4,2
19650,786.0,13,11,2
19675,787.0,8,8,0
19700,788.0,16,15,1
19725,789.0,14,11,3
19750,790.0,10,6,4
19775,791.0,8,8,0
19800,792.0,10,9,1
19825,793.0,7,5,2
19850,794.0,11,9,2
19875,795.0,12,11,1
19900,796.0,12,11,1
19925,797.0,8,7,1
19950,798.0,8,6,2
19975,799.0,11,8,3
20000,800.0,9,7,2
20025,801.0,11,6,5
20050,802.0,9,6,3
20075,803.0,7,5,2
20100,804.0,8,5,3
20125,805.0,7,1,6
20150,806.0,6,2,4
20175,807.0,8,4,4
20200,808.0,9,5,4
20225,809.0,10,6,4
20250,810.0,10,5,5
20275,811.0,7,6,1
20300,812.0,4,2,2
20325,813.0,7,3,4
20350,814.0,0,0,0
20375,815.0,2,2,0
20400,816.0,1,0,1
20425,817.0,2,1,1
20450,818.0,2,1,1
20475,819.0,4,3,1
20500,820.0,6,4,2
20525,821.0,6,5,1
20550,822.0,9,7,2
20575,823.0,6,4,2
20600,824.0,9,6,3
20625,825.0,10,9,1
20650,826.0,10,9,1
20675,827.0,8,7,1
20700,828.0,11,10,1
20725,829.0,10,9,1
20750,830.0,9,8,1
20775,831.0,8,7,1
20800,832.0,8,8,0
20825,833.0,4,4,0
20850,834.0,3,3,0
20875,835.0,3,2,1
20900,836.0,1,1,0
20925,837.0,0,0,0
20950,838.0,2,2,0
20975,839.0,1,1,0
21000,840.0,1,1,0
21025,841.0,0,0,0
21050,842.0,2,2,0
21075,843.0,3,3,0
21100,844.0,5,5,0
21125,845.0,7,7,0
21150,846.0,7,7,0
21175,847.0,3,2,1
21200,848.0,5,4,1
21225,849.0,4,2,2
21250,850.0,1,1,0
21275,851.0,4,4,0
21300,852.0,2,2,0
21325,853.0,4,4,0
21350,854.0,5,5,0
21375,855.0,6,5,1
21400,856.0,6,5,1
21425,857.0,6,6,0
21450,858.0,5,5,0
21475,859.0,7,7,0
21500,860.0,4,3,1
21525,861.0,7,6,1
21550,862.0,8,6,2
21575,863.0,10,7,3
21600,864.0,4,3,1
21625,865.0,3,3,0
21650,866.0,8,6,2
21675,867.0,4,3,1
21700,868.0,2,2,0
21725,869.0,1,1,0
21750,870.0,0,0,0
21775,871.0,0,0,0
21800,872.0,1,1,0
21825,873.0,2,2,0
21850,874.0,3,3,0
21875,875.0,3,3,0
21900,876.0,1,1,0
21925,877.0,1,1,0
21950,878.0,1,1,0
21975,879.0,1,1,0
22000,880.0,0,0,0
22025,881.0,1,1,0
22050,882.0,1,0,1
22075,883.0,2,1,1
22100,884.0,1,1,0
22125,885.0,2,2,0
22150,886.0,1,0,1
22175,887.0,1,1,0
22200,888.0,1,1,0
22225,889.0,1,1,0
22250,890.0,3,3,0
22275,891.0,0,0,0
22300,892.0,1,1,0
22325,893.0,1,1,0
22350,894.0,1,1,0
22375,895.0,1,1,0
22400,896.0,1,1,0
22425,897.0,1,1,0
22450,898.0,3,2,1
22475,899.0,4,4,0
22500,900.0,6,5,1
22525,901.0,9,7,2
22550,902.0,12,8,4
22575,903.0,15,12,3
22600,904.0,14,11,3
22625,905.0,12,10,2
22650,906.0,14,12,2
22675,907.0,9,7,2
22700,908.0,9,6,3
22725,909.0,11,8,3
22750,910.0,11,8,3
22775,911.0,6,5,1
22800,912.0,5,2,3
22825,913.0,2,2,0
22850,914.0,5,4,1
22875,915.0,3,2,1
22900,916.0,1,1,0
22925,917.0,2,2,0
22950,918.0,5,5,0
22975,919.0,3,2,1
23000,920.0,11,10,1
23025,921.0,9,8,1
23050,922.0,7,6,1
23075,923.0,5,5,0
23100,924.0,2,2,0
23125,925.0,2,2,0
23150,926.0,2,1,1
23175,927.0,1,0,1
23200,928.0,1,1,0
23225,929.0,0,0,0
23250,930.0,1,0,1
23275,931.0,3,2,1
23300,932.0,4,4,0
23325,933.0,1,1,0
23350,934.0,2,2,0
23375,935.0,4,4,0
23400,936.0,7,7,0
23425,937.0,7,7,0
23450,938.0,5,5,0
23475,939.0,8,8,0
23500,940.0,6,6,0
23525,941.0,9,8,1
23550,942.0,11,11,0
23575,943.0,11,10,1
23600,944.0,9,8,1
23625,945.0,11,10,1
23650,946.0,9,8,1
23675,947.0,6,6,0
23700,948.0,3,3,0
23725,949.0,2,0,2
23750,950.0,6,4,2
23775,951.0,10,8,2
23800,952.0,11,8,3
23825,953.0,7,6,1
23850,954.0,11,11,0
23875,955.0,10,7,3
23900,956.0,8,6,2
23925,957.0,7,5,2
23950,958.0,8,6,2
23975,959.0,10,9,1
24000,960.0,11,7,4
24025,961.0,12,8,4
24050,962.0,12,7,5
24075,963.0,11,7,4
24100,964.0,12,7,5
24125,965.0,5,4,1
24150,966.0,7,5,2
24175,967.0,6,4,2
24200,968.0,12,11,1
24225,969.0,8,7,1
24250,970.0,9,7,2
24275,971.0,11,11,0
24300,972.0,10,9,1
24325,973.0,7,6,1
24350,974.0,8,8,0
24375,975.0,8,8,0
24400,976.0,10,10,0
24425,977.0,10,10,0
24450,978.0,9,8,1
24475,979.0,11,10,1
24500,980.0,8,7,1
24525,981.0,4,3,1
24550,982.0,5,4,1
24575,983.0,10,7,3
24600,984.0,13,10,3
24625,985.0,10,9,1
24650,986.0,9,8,1
24675,987.0,8,7,1
24700,988.0,12,10,2
24725,989.0,8,6,2
24750,990.0,8,5,3
24775,991.0,6,4,2
24800,992.0,7,5,2
24825,993.0,12,7,5
24850,994.0,17,11,6
24875,995.0,15,10,5
24900,996.0,20,13,7
24925,997.0,9,7,2
24950,998.0,17,13,4
24975,999.0,11,10,1
25000,1000.0,12,9,3
25025,1001.0,13,9,4
25050,1002.0,13,8,5
25075,1003.0,13,10,3
25100,1004.0,8,6,2
25125,1005.0,10,10,0
25150,1006.0,10,10,0
25175,1007.0,4,4,0
25200,1008.0,4,4,0
25225,1009.0,4,3,1
25250,1010.0,7,6,1
25275,1011.0,9,7,2
25300,1012.0,7,5,2
25325,1013.0,6,5,1
25350,1014.0,9,6,3
25375,1015.0,7,6,1
25400,1016.0,6,5,1
25425,1017.0,6,4,2
25450,1018.0,1,1,0
25475,1019.0,2,2,0
25500,1020.0,0,0,0
25525,1021.0,1,1,0
25550,1022.0,2,2,0
25575,1023.0,2,1,1
25600,1024.0,2,2,0
25625,1025.0,2,2,0
25650,1026.0,3,3,0
25675,1027.0,6,4,2
25700,1028.0,4,2,2
25725,1029.0,6,3,3
25750,1030.0,7,5,2
25775,1031.0,7,5,2
25800,1032.0,8,7,1
25825,1033.0,7,7,0
25850,1034.0,6,6,0
25875,1035.0,4,4,0
25900,1036.0,2,2,0
25925,1037.0,2,2,0
25950,1038.0,1,1,0
25975,1039.0,1,1,0
26000,1040.0,2,1,1
26025,1041.0,3,2,1
26050,1042.0,8,8,0
26075,1043.0,9,9,0
26100,1044.0,8,8,0
26125,1045.0,8,8,0
26150,1046.0,5,5,0
26175,1047.0,6,5,1
26200,1048.0,3,3,0
26225,1049.0,5,5,0
26250,1050.0,6,6,0
26275,1051.0,3,3,0
26300,1052.0,2,2,0
26325,1053.0,3,3,0
26350,1054.0,1,1,0
26375,1055.0,1,1,0
26400,1056.0,0,0,0
26425,1057.0,2,2,0
26450,1058.0,4,4,0
26475,1059.0,2,2,0
26500,1060.0,3,3,0
26525,1061.0,3,3,0
26550,1062.0,4,3,1
26575,1063.0,3,2,1
26600,1064.0,1,1,0
26625,1065.0,4,3,1
26650,1066.0,4,4,0
26675,1067.0,2,2,0
26700,1068.0,4,3,1
